LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LVA,LTINT,TOT,PC_PA,M,2019-06,0.33,
LVA,LTINT,TOT,PC_PA,M,2019-07,0.15,
LVA,LTINT,TOT,PC_PA,M,2019-08,-0.07,
LVA,LTINT,TOT,PC_PA,M,2019-09,-0.11,
LVA,LTINT,TOT,PC_PA,M,2019-10,0,
LVA,LTINT,TOT,PC_PA,M,2019-11,0.1,
LVA,LTINT,TOT,PC_PA,M,2019-12,0.16,
LVA,LTINT,TOT,PC_PA,M,2020-01,0.11,
LVA,LTINT,TOT,PC_PA,M,2020-02,-0.04,
LVA,LTINT,TOT,PC_PA,M,2020-03,-0.06,
LVA,LTINT,TOT,PC_PA,M,2020-04,0.3,
LVA,LTINT,TOT,PC_PA,M,2020-05,0.26,
LVA,LTINT,TOT,PC_PA,M,2020-06,0.01,
LVA,LTINT,TOT,PC_PA,M,2020-07,-0.17,
LVA,LTINT,TOT,PC_PA,M,2020-08,-0.19,
LVA,LTINT,TOT,PC_PA,M,2020-09,-0.2,
LVA,LTINT,TOT,PC_PA,M,2020-10,-0.23,
LVA,LTINT,TOT,PC_PA,M,2020-11,-0.25,
LVA,LTINT,TOT,PC_PA,M,2020-12,-0.29,
LVA,LTINT,TOT,PC_PA,M,2021-01,-0.29,
LVA,LTINT,TOT,PC_PA,M,2021-02,-0.25,
LVA,LTINT,TOT,PC_PA,M,2021-03,-0.2,
LVA,LTINT,TOT,PC_PA,M,2021-04,-0.21,
LVA,LTINT,TOT,PC_PA,M,2021-05,-0.06,
LVA,LTINT,TOT,PC_PA,M,2021-06,0.14,
LVA,LTINT,TOT,PC_PA,M,2021-07,0.09,
LVA,LTINT,TOT,PC_PA,M,2021-08,0,
LVA,LTINT,TOT,PC_PA,M,2021-09,0.02,
LVA,LTINT,TOT,PC_PA,M,2021-10,0.17,
LVA,LTINT,TOT,PC_PA,M,2021-11,0.26,
LVA,LTINT,TOT,PC_PA,M,2021-12,0.3,
LVA,LTINT,TOT,PC_PA,M,2022-01,0.38,
LVA,LTINT,TOT,PC_PA,M,2022-02,0.79,
LVA,LTINT,TOT,PC_PA,M,2022-03,1.2,
LVA,LTINT,TOT,PC_PA,M,2022-04,1.59,
LVA,LTINT,TOT,PC_PA,M,2022-05,1.99,
LVA,LTINT,TOT,PC_PA,M,2022-06,2.55,
LVA,LTINT,TOT,PC_PA,M,2022-07,2.47,
LVA,LTINT,TOT,PC_PA,M,2022-08,2.29,
EA19,LTINT,TOT,PC_PA,M,2007-01,4.1028,
EA19,LTINT,TOT,PC_PA,M,2007-02,4.1175,
EA19,LTINT,TOT,PC_PA,M,2007-03,4.0227,
EA19,LTINT,TOT,PC_PA,M,2007-04,4.2459,
EA19,LTINT,TOT,PC_PA,M,2007-05,4.3731,
EA19,LTINT,TOT,PC_PA,M,2007-06,4.6608,
EA19,LTINT,TOT,PC_PA,M,2007-07,4.6284,
EA19,LTINT,TOT,PC_PA,M,2007-08,4.4263,
EA19,LTINT,TOT,PC_PA,M,2007-09,4.3694,
EA19,LTINT,TOT,PC_PA,M,2007-10,4.4002,
EA19,LTINT,TOT,PC_PA,M,2007-11,4.2515,
EA19,LTINT,TOT,PC_PA,M,2007-12,4.3818,
EA19,LTINT,TOT,PC_PA,M,2008-01,4.2317,
EA19,LTINT,TOT,PC_PA,M,2008-02,4.1394,
EA19,LTINT,TOT,PC_PA,M,2008-03,4.0705,
EA19,LTINT,TOT,PC_PA,M,2008-04,4.2827,
EA19,LTINT,TOT,PC_PA,M,2008-05,4.4233,
EA19,LTINT,TOT,PC_PA,M,2008-06,4.8093,
EA19,LTINT,TOT,PC_PA,M,2008-07,4.8145,
EA19,LTINT,TOT,PC_PA,M,2008-08,4.496,
EA19,LTINT,TOT,PC_PA,M,2008-09,4.5043,
EA19,LTINT,TOT,PC_PA,M,2008-10,4.4158,
EA19,LTINT,TOT,PC_PA,M,2008-11,4.1964,
EA19,LTINT,TOT,PC_PA,M,2008-12,3.8881,
EA19,LTINT,TOT,PC_PA,M,2009-01,4.1037,
EA19,LTINT,TOT,PC_PA,M,2009-02,4.1962,
EA19,LTINT,TOT,PC_PA,M,2009-03,4.142,
EA19,LTINT,TOT,PC_PA,M,2009-04,4.0879,
EA19,LTINT,TOT,PC_PA,M,2009-05,4.134,
EA19,LTINT,TOT,PC_PA,M,2009-06,4.3237,
EA19,LTINT,TOT,PC_PA,M,2009-07,4.0889,
EA19,LTINT,TOT,PC_PA,M,2009-08,3.89,
EA19,LTINT,TOT,PC_PA,M,2009-09,3.8669,
EA19,LTINT,TOT,PC_PA,M,2009-10,3.8036,
EA19,LTINT,TOT,PC_PA,M,2009-11,3.8368,
EA19,LTINT,TOT,PC_PA,M,2009-12,3.8718,
EA19,LTINT,TOT,PC_PA,M,2010-01,4.1012,
EA19,LTINT,TOT,PC_PA,M,2010-02,4.1068,
EA19,LTINT,TOT,PC_PA,M,2010-03,3.9852,
EA19,LTINT,TOT,PC_PA,M,2010-04,4.1533,
EA19,LTINT,TOT,PC_PA,M,2010-05,3.6821,
EA19,LTINT,TOT,PC_PA,M,2010-06,3.6894,
EA19,LTINT,TOT,PC_PA,M,2010-07,3.6136,
EA19,LTINT,TOT,PC_PA,M,2010-08,3.437,
EA19,LTINT,TOT,PC_PA,M,2010-09,3.4933,
EA19,LTINT,TOT,PC_PA,M,2010-10,3.3306,
EA19,LTINT,TOT,PC_PA,M,2010-11,3.7209,
EA19,LTINT,TOT,PC_PA,M,2010-12,4.0696,
EA19,LTINT,TOT,PC_PA,M,2011-01,3.9391,
EA19,LTINT,TOT,PC_PA,M,2011-02,4.4787,
EA19,LTINT,TOT,PC_PA,M,2011-03,4.4907,
EA19,LTINT,TOT,PC_PA,M,2011-04,4.6606,
EA19,LTINT,TOT,PC_PA,M,2011-05,4.3691,
EA19,LTINT,TOT,PC_PA,M,2011-06,4.3783,
EA19,LTINT,TOT,PC_PA,M,2011-07,4.6034,
EA19,LTINT,TOT,PC_PA,M,2011-08,4.2081,
EA19,LTINT,TOT,PC_PA,M,2011-09,4.038,
EA19,LTINT,TOT,PC_PA,M,2011-10,4.0786,
EA19,LTINT,TOT,PC_PA,M,2011-11,4.3943,
EA19,LTINT,TOT,PC_PA,M,2011-12,4.0932,
EA19,LTINT,TOT,PC_PA,M,2012-01,3.906,
EA19,LTINT,TOT,PC_PA,M,2012-02,3.7461,
EA19,LTINT,TOT,PC_PA,M,2012-03,3.2821,
EA19,LTINT,TOT,PC_PA,M,2012-04,3.3809,
EA19,LTINT,TOT,PC_PA,M,2012-05,3.527,
EA19,LTINT,TOT,PC_PA,M,2012-06,3.4056,
EA19,LTINT,TOT,PC_PA,M,2012-07,3.2481,
EA19,LTINT,TOT,PC_PA,M,2012-08,3.0094,
EA19,LTINT,TOT,PC_PA,M,2012-09,2.4178,
EA19,LTINT,TOT,PC_PA,M,2012-10,2.3055,
EA19,LTINT,TOT,PC_PA,M,2012-11,2.2467,
EA19,LTINT,TOT,PC_PA,M,2012-12,2.099,
EA19,LTINT,TOT,PC_PA,M,2013-01,2.393,
EA19,LTINT,TOT,PC_PA,M,2013-02,2.8582,
EA19,LTINT,TOT,PC_PA,M,2013-03,3.0276,
EA19,LTINT,TOT,PC_PA,M,2013-04,2.8551,
EA19,LTINT,TOT,PC_PA,M,2013-05,2.6855,
EA19,LTINT,TOT,PC_PA,M,2013-06,3.0709,
EA19,LTINT,TOT,PC_PA,M,2013-07,3.1011,
EA19,LTINT,TOT,PC_PA,M,2013-08,3.0967,
EA19,LTINT,TOT,PC_PA,M,2013-09,3.407,
EA19,LTINT,TOT,PC_PA,M,2013-10,3.1626,
EA19,LTINT,TOT,PC_PA,M,2013-11,3.1712,
EA19,LTINT,TOT,PC_PA,M,2013-12,3.3132,
EA19,LTINT,TOT,PC_PA,M,2014-01,3.2124,
EA19,LTINT,TOT,PC_PA,M,2014-02,3.0887,
EA19,LTINT,TOT,PC_PA,M,2014-03,2.8865,
EA19,LTINT,TOT,PC_PA,M,2014-04,2.6103,
EA19,LTINT,TOT,PC_PA,M,2014-05,2.555,
EA19,LTINT,TOT,PC_PA,M,2014-06,2.2757,
EA19,LTINT,TOT,PC_PA,M,2014-07,2.1583,
EA19,LTINT,TOT,PC_PA,M,2014-08,1.9898,
EA19,LTINT,TOT,PC_PA,M,2014-09,1.8485,
EA19,LTINT,TOT,PC_PA,M,2014-10,1.6899,
EA19,LTINT,TOT,PC_PA,M,2014-11,1.6171,
EA19,LTINT,TOT,PC_PA,M,2014-12,1.4478,
EA19,LTINT,TOT,PC_PA,M,2015-01,1.268,
EA19,LTINT,TOT,PC_PA,M,2015-02,1.2106,
EA19,LTINT,TOT,PC_PA,M,2015-03,0.9518,
EA19,LTINT,TOT,PC_PA,M,2015-04,0.8508,
EA19,LTINT,TOT,PC_PA,M,2015-05,1.333,
EA19,LTINT,TOT,PC_PA,M,2015-06,1.6651,
EA19,LTINT,TOT,PC_PA,M,2015-07,1.5286,
EA19,LTINT,TOT,PC_PA,M,2015-08,1.3923,
EA19,LTINT,TOT,PC_PA,M,2015-09,1.4809,
EA19,LTINT,TOT,PC_PA,M,2015-10,1.2032,
EA19,LTINT,TOT,PC_PA,M,2015-11,1.1532,
EA19,LTINT,TOT,PC_PA,M,2015-12,1.1933,
EA19,LTINT,TOT,PC_PA,M,2016-01,1.1129,
EA19,LTINT,TOT,PC_PA,M,2016-02,1.0397,
EA19,LTINT,TOT,PC_PA,M,2016-03,0.9306,
EA19,LTINT,TOT,PC_PA,M,2016-04,0.9614,
EA19,LTINT,TOT,PC_PA,M,2016-05,0.971,
EA19,LTINT,TOT,PC_PA,M,2016-06,0.883,
EA19,LTINT,TOT,PC_PA,M,2016-07,0.6209,
EA19,LTINT,TOT,PC_PA,M,2016-08,0.6133,
EA19,LTINT,TOT,PC_PA,M,2016-09,0.7341,
EA19,LTINT,TOT,PC_PA,M,2016-10,0.7703,
EA19,LTINT,TOT,PC_PA,M,2016-11,1.2307,
EA19,LTINT,TOT,PC_PA,M,2016-12,1.2851,
EA19,LTINT,TOT,PC_PA,M,2017-01,1.3089,
EA19,LTINT,TOT,PC_PA,M,2017-02,1.438,
EA19,LTINT,TOT,PC_PA,M,2017-03,1.4544,
EA19,LTINT,TOT,PC_PA,M,2017-04,1.26,
EA19,LTINT,TOT,PC_PA,M,2017-05,1.1733,
EA19,LTINT,TOT,PC_PA,M,2017-06,1.0707,
EA19,LTINT,TOT,PC_PA,M,2017-07,1.2068,
EA19,LTINT,TOT,PC_PA,M,2017-08,1.0441,
EA19,LTINT,TOT,PC_PA,M,2017-09,1.1149,
EA19,LTINT,TOT,PC_PA,M,2017-10,1.1489,
EA19,LTINT,TOT,PC_PA,M,2017-11,0.9467,
EA19,LTINT,TOT,PC_PA,M,2017-12,0.8786,
EA19,LTINT,TOT,PC_PA,M,2018-01,1.0321,
EA19,LTINT,TOT,PC_PA,M,2018-02,1.2695,
EA19,LTINT,TOT,PC_PA,M,2018-03,1.1688,
EA19,LTINT,TOT,PC_PA,M,2018-04,1.1261,
EA19,LTINT,TOT,PC_PA,M,2018-05,1.2344,
EA19,LTINT,TOT,PC_PA,M,2018-06,1.2885,
EA19,LTINT,TOT,PC_PA,M,2018-07,1.1986,
EA19,LTINT,TOT,PC_PA,M,2018-08,1.3655,
EA19,LTINT,TOT,PC_PA,M,2018-09,1.3199,
EA19,LTINT,TOT,PC_PA,M,2018-10,1.5554,
EA19,LTINT,TOT,PC_PA,M,2018-11,1.4059,
EA19,LTINT,TOT,PC_PA,M,2018-12,1.2121,
EA19,LTINT,TOT,PC_PA,M,2019-01,1.2022,
EA19,LTINT,TOT,PC_PA,M,2019-02,1.1199,
EA19,LTINT,TOT,PC_PA,M,2019-03,0.9908,
EA19,LTINT,TOT,PC_PA,M,2019-04,0.951,
EA19,LTINT,TOT,PC_PA,M,2019-05,0.8711,
EA19,LTINT,TOT,PC_PA,M,2019-06,0.5741,
EA19,LTINT,TOT,PC_PA,M,2019-07,0.3569,
EA19,LTINT,TOT,PC_PA,M,2019-08,0.0993,
EA19,LTINT,TOT,PC_PA,M,2019-09,0.0478,
EA19,LTINT,TOT,PC_PA,M,2019-10,0.1325,
EA19,LTINT,TOT,PC_PA,M,2019-11,0.3016,
EA19,LTINT,TOT,PC_PA,M,2019-12,0.3662,
EA19,LTINT,TOT,PC_PA,M,2020-01,0.3162,
EA19,LTINT,TOT,PC_PA,M,2020-02,0.1334,
EA19,LTINT,TOT,PC_PA,M,2020-03,0.3682,
EA19,LTINT,TOT,PC_PA,M,2020-04,0.5539,
EA19,LTINT,TOT,PC_PA,M,2020-05,0.4785,
EA19,LTINT,TOT,PC_PA,M,2020-06,0.3508,
EA19,LTINT,TOT,PC_PA,M,2020-07,0.2207,
EA19,LTINT,TOT,PC_PA,M,2020-08,0.1605,
EA19,LTINT,TOT,PC_PA,M,2020-09,0.123,
EA19,LTINT,TOT,PC_PA,M,2020-10,0.0005,
EA19,LTINT,TOT,PC_PA,M,2020-11,-0.0553,
EA19,LTINT,TOT,PC_PA,M,2020-12,-0.0915,
EA19,LTINT,TOT,PC_PA,M,2021-01,-0.0636,
EA19,LTINT,TOT,PC_PA,M,2021-02,0.0644,
EA19,LTINT,TOT,PC_PA,M,2021-03,0.1478,
EA19,LTINT,TOT,PC_PA,M,2021-04,0.205,
EA19,LTINT,TOT,PC_PA,M,2021-05,0.3769,
EA19,LTINT,TOT,PC_PA,M,2021-06,0.3038,
EA19,LTINT,TOT,PC_PA,M,2021-07,0.164,
EA19,LTINT,TOT,PC_PA,M,2021-08,0.0598,
EA19,LTINT,TOT,PC_PA,M,2021-09,0.1967,
EA19,LTINT,TOT,PC_PA,M,2021-10,0.3523,
EA19,LTINT,TOT,PC_PA,M,2021-11,0.3124,
EA19,LTINT,TOT,PC_PA,M,2021-12,0.2791,
EA19,LTINT,TOT,PC_PA,M,2022-01,0.5339,
EA19,LTINT,TOT,PC_PA,M,2022-02,0.9442,
EA19,LTINT,TOT,PC_PA,M,2022-03,1.0544,
EA19,LTINT,TOT,PC_PA,M,2022-04,1.5685,
EA19,LTINT,TOT,PC_PA,M,2022-05,1.8744,
EA19,LTINT,TOT,PC_PA,M,2022-06,2.4377,
EA19,LTINT,TOT,PC_PA,M,2022-07,2.0926,
EA19,LTINT,TOT,PC_PA,M,2022-08,2.0583,
EA19,LTINT,TOT,PC_PA,M,2022-09,2.8138,
COL,LTINT,TOT,PC_PA,M,2007-01,9.450402,
COL,LTINT,TOT,PC_PA,M,2007-02,9.830436,
COL,LTINT,TOT,PC_PA,M,2007-03,9.878827,
COL,LTINT,TOT,PC_PA,M,2007-04,10.01497,
COL,LTINT,TOT,PC_PA,M,2007-05,9.839237,
COL,LTINT,TOT,PC_PA,M,2007-06,9.910777,
COL,LTINT,TOT,PC_PA,M,2007-07,9.9137,
COL,LTINT,TOT,PC_PA,M,2007-08,10.59803,
COL,LTINT,TOT,PC_PA,M,2007-09,10.1826,
COL,LTINT,TOT,PC_PA,M,2007-10,10.16776,
COL,LTINT,TOT,PC_PA,M,2007-11,10.20494,
COL,LTINT,TOT,PC_PA,M,2007-12,10.3047,
COL,LTINT,TOT,PC_PA,M,2008-01,11.16165,
COL,LTINT,TOT,PC_PA,M,2008-02,11.53809,
COL,LTINT,TOT,PC_PA,M,2008-03,11.57568,
COL,LTINT,TOT,PC_PA,M,2008-04,10.93721,
COL,LTINT,TOT,PC_PA,M,2008-05,11.4507,
COL,LTINT,TOT,PC_PA,M,2008-06,12.71361,
COL,LTINT,TOT,PC_PA,M,2008-07,12.52266,
COL,LTINT,TOT,PC_PA,M,2008-08,11.39368,
COL,LTINT,TOT,PC_PA,M,2008-09,12.23643,
COL,LTINT,TOT,PC_PA,M,2008-10,13.69251,
COL,LTINT,TOT,PC_PA,M,2008-11,12.66803,
COL,LTINT,TOT,PC_PA,M,2008-12,10.91481,
COL,LTINT,TOT,PC_PA,M,2009-01,9.795325,
COL,LTINT,TOT,PC_PA,M,2009-02,10.03377,
COL,LTINT,TOT,PC_PA,M,2009-03,10.1248,
COL,LTINT,TOT,PC_PA,M,2009-04,9.254631,
COL,LTINT,TOT,PC_PA,M,2009-05,9.425323,
COL,LTINT,TOT,PC_PA,M,2009-06,10.08923,
COL,LTINT,TOT,PC_PA,M,2009-07,9.624704,
COL,LTINT,TOT,PC_PA,M,2009-08,10.25428,
COL,LTINT,TOT,PC_PA,M,2009-09,9.683795,
COL,LTINT,TOT,PC_PA,M,2009-10,8.977392,
COL,LTINT,TOT,PC_PA,M,2009-11,8.420681,
COL,LTINT,TOT,PC_PA,M,2009-12,9.04213,
COL,LTINT,TOT,PC_PA,M,2010-01,9.32697,
COL,LTINT,TOT,PC_PA,M,2010-02,9.559256,
COL,LTINT,TOT,PC_PA,M,2010-03,9.318492,
COL,LTINT,TOT,PC_PA,M,2010-04,8.837123,
COL,LTINT,TOT,PC_PA,M,2010-05,8.599206,
COL,LTINT,TOT,PC_PA,M,2010-06,8.475697,
COL,LTINT,TOT,PC_PA,M,2010-07,8.057139,
COL,LTINT,TOT,PC_PA,M,2010-08,7.705278,
COL,LTINT,TOT,PC_PA,M,2010-09,7.889721,
COL,LTINT,TOT,PC_PA,M,2010-10,7.49832,
COL,LTINT,TOT,PC_PA,M,2010-11,8.210733,
COL,LTINT,TOT,PC_PA,M,2010-12,8.235672,
COL,LTINT,TOT,PC_PA,M,2011-01,8.484119,
COL,LTINT,TOT,PC_PA,M,2011-02,8.859096,
COL,LTINT,TOT,PC_PA,M,2011-03,8.775248,
COL,LTINT,TOT,PC_PA,M,2011-04,8.698792,
COL,LTINT,TOT,PC_PA,M,2011-05,8.306401,
COL,LTINT,TOT,PC_PA,M,2011-06,7.856661,
COL,LTINT,TOT,PC_PA,M,2011-07,7.802632,
COL,LTINT,TOT,PC_PA,M,2011-08,7.494658,
COL,LTINT,TOT,PC_PA,M,2011-09,7.654294,
COL,LTINT,TOT,PC_PA,M,2011-10,7.661258,
COL,LTINT,TOT,PC_PA,M,2011-11,7.804125,
COL,LTINT,TOT,PC_PA,M,2011-12,7.841441,
COL,LTINT,TOT,PC_PA,M,2012-01,7.490502,
COL,LTINT,TOT,PC_PA,M,2012-02,7.4359,
COL,LTINT,TOT,PC_PA,M,2012-03,7.372303,
COL,LTINT,TOT,PC_PA,M,2012-04,7.213192,
COL,LTINT,TOT,PC_PA,M,2012-05,7.262163,
COL,LTINT,TOT,PC_PA,M,2012-06,7.128099,
COL,LTINT,TOT,PC_PA,M,2012-07,6.772715,
COL,LTINT,TOT,PC_PA,M,2012-08,6.757584,
COL,LTINT,TOT,PC_PA,M,2012-09,6.445886,
COL,LTINT,TOT,PC_PA,M,2012-10,6.261617,
COL,LTINT,TOT,PC_PA,M,2012-11,5.995622,
COL,LTINT,TOT,PC_PA,M,2012-12,5.711334,
COL,LTINT,TOT,PC_PA,M,2013-01,5.304521,
COL,LTINT,TOT,PC_PA,M,2013-02,5.086377,
COL,LTINT,TOT,PC_PA,M,2013-03,5.106941,
COL,LTINT,TOT,PC_PA,M,2013-04,5.086814,
COL,LTINT,TOT,PC_PA,M,2013-05,6.124263,
COL,LTINT,TOT,PC_PA,M,2013-06,7.129627,
COL,LTINT,TOT,PC_PA,M,2013-07,7.501645,
COL,LTINT,TOT,PC_PA,M,2013-08,7.75864,
COL,LTINT,TOT,PC_PA,M,2013-09,7.321371,
COL,LTINT,TOT,PC_PA,M,2013-10,6.921058,
COL,LTINT,TOT,PC_PA,M,2013-11,7.338626,
COL,LTINT,TOT,PC_PA,M,2013-12,7.295926,
COL,LTINT,TOT,PC_PA,M,2014-01,7.6304,
COL,LTINT,TOT,PC_PA,M,2014-02,7.617991,
COL,LTINT,TOT,PC_PA,M,2014-03,6.773311,
COL,LTINT,TOT,PC_PA,M,2014-04,6.769399,
COL,LTINT,TOT,PC_PA,M,2014-05,6.631166,
COL,LTINT,TOT,PC_PA,M,2014-06,6.903259,
COL,LTINT,TOT,PC_PA,M,2014-07,6.974891,
COL,LTINT,TOT,PC_PA,M,2014-08,6.729824,
COL,LTINT,TOT,PC_PA,M,2014-09,7.208423,
COL,LTINT,TOT,PC_PA,M,2014-10,6.945026,
COL,LTINT,TOT,PC_PA,M,2014-11,6.969954,
COL,LTINT,TOT,PC_PA,M,2014-12,7.525956,
COL,LTINT,TOT,PC_PA,M,2015-01,6.992987,
COL,LTINT,TOT,PC_PA,M,2015-02,6.98,
COL,LTINT,TOT,PC_PA,M,2015-03,7.42,
COL,LTINT,TOT,PC_PA,M,2015-04,7.22,
COL,LTINT,TOT,PC_PA,M,2015-05,7.37,
COL,LTINT,TOT,PC_PA,M,2015-06,7.89,
COL,LTINT,TOT,PC_PA,M,2015-07,7.78,
COL,LTINT,TOT,PC_PA,M,2015-08,8.34,
COL,LTINT,TOT,PC_PA,M,2015-09,8.63,
COL,LTINT,TOT,PC_PA,M,2015-10,8.25,
COL,LTINT,TOT,PC_PA,M,2015-11,8.71,
COL,LTINT,TOT,PC_PA,M,2015-12,8.88,
COL,LTINT,TOT,PC_PA,M,2016-01,9.21,
COL,LTINT,TOT,PC_PA,M,2016-02,9.19,
COL,LTINT,TOT,PC_PA,M,2016-03,8.34,
COL,LTINT,TOT,PC_PA,M,2016-04,8.2,
COL,LTINT,TOT,PC_PA,M,2016-05,8.17,
COL,LTINT,TOT,PC_PA,M,2016-06,7.6,
COL,LTINT,TOT,PC_PA,M,2016-07,7.61,
COL,LTINT,TOT,PC_PA,M,2016-08,7.52,
COL,LTINT,TOT,PC_PA,M,2016-09,7.06,
COL,LTINT,TOT,PC_PA,M,2016-10,7.47,
COL,LTINT,TOT,PC_PA,M,2016-11,7.46,
COL,LTINT,TOT,PC_PA,M,2016-12,7.24,
COL,LTINT,TOT,PC_PA,M,2017-01,6.99,
COL,LTINT,TOT,PC_PA,M,2017-02,7.12,
COL,LTINT,TOT,PC_PA,M,2017-03,6.84,
COL,LTINT,TOT,PC_PA,M,2017-04,6.47,
COL,LTINT,TOT,PC_PA,M,2017-05,6.47,
COL,LTINT,TOT,PC_PA,M,2017-06,6.75,
COL,LTINT,TOT,PC_PA,M,2017-07,7,
COL,LTINT,TOT,PC_PA,M,2017-08,6.95,
COL,LTINT,TOT,PC_PA,M,2017-09,6.77,
COL,LTINT,TOT,PC_PA,M,2017-10,6.86,
COL,LTINT,TOT,PC_PA,M,2017-11,6.81,
COL,LTINT,TOT,PC_PA,M,2017-12,6.77,
COL,LTINT,TOT,PC_PA,M,2018-01,6.75,
COL,LTINT,TOT,PC_PA,M,2018-02,6.9,
COL,LTINT,TOT,PC_PA,M,2018-03,6.83,
COL,LTINT,TOT,PC_PA,M,2018-04,6.67,
COL,LTINT,TOT,PC_PA,M,2018-05,6.88,
COL,LTINT,TOT,PC_PA,M,2018-06,6.93,
COL,LTINT,TOT,PC_PA,M,2018-07,7.08,
COL,LTINT,TOT,PC_PA,M,2018-08,7.12,
COL,LTINT,TOT,PC_PA,M,2018-09,7.16,
COL,LTINT,TOT,PC_PA,M,2018-10,7.5,
COL,LTINT,TOT,PC_PA,M,2018-11,7.27,
COL,LTINT,TOT,PC_PA,M,2018-12,7.02,
COL,LTINT,TOT,PC_PA,M,2019-01,6.99,
COL,LTINT,TOT,PC_PA,M,2019-02,6.98,
COL,LTINT,TOT,PC_PA,M,2019-03,6.71,
COL,LTINT,TOT,PC_PA,M,2019-04,6.94,
COL,LTINT,TOT,PC_PA,M,2019-05,6.76,
COL,LTINT,TOT,PC_PA,M,2019-06,6.22,
COL,LTINT,TOT,PC_PA,M,2019-07,6.09,
COL,LTINT,TOT,PC_PA,M,2019-08,6.11,
COL,LTINT,TOT,PC_PA,M,2019-09,6.07,
COL,LTINT,TOT,PC_PA,M,2019-10,6.1,
COL,LTINT,TOT,PC_PA,M,2019-11,6.58,
COL,LTINT,TOT,PC_PA,M,2019-12,6.42,
COL,LTINT,TOT,PC_PA,M,2020-01,6.02,
COL,LTINT,TOT,PC_PA,M,2020-02,6.22,
COL,LTINT,TOT,PC_PA,M,2020-03,7.26,
COL,LTINT,TOT,PC_PA,M,2020-04,7.2,
COL,LTINT,TOT,PC_PA,M,2020-05,6.25,
COL,LTINT,TOT,PC_PA,M,2020-06,6.65,
COL,LTINT,TOT,PC_PA,M,2020-07,6.31,
COL,LTINT,TOT,PC_PA,M,2020-08,6.21,
COL,LTINT,TOT,PC_PA,M,2020-09,5.98,
COL,LTINT,TOT,PC_PA,M,2020-10,6.21,
COL,LTINT,TOT,PC_PA,M,2020-11,5.93,
COL,LTINT,TOT,PC_PA,M,2020-12,5.76,
COL,LTINT,TOT,PC_PA,M,2021-01,5.9,
COL,LTINT,TOT,PC_PA,M,2021-02,6.44,
COL,LTINT,TOT,PC_PA,M,2021-03,7.45,
COL,LTINT,TOT,PC_PA,M,2021-04,7.46,
COL,LTINT,TOT,PC_PA,M,2021-05,7.75,
COL,LTINT,TOT,PC_PA,M,2021-06,7.58,
COL,LTINT,TOT,PC_PA,M,2021-07,7.6,
COL,LTINT,TOT,PC_PA,M,2021-08,7.6,
COL,LTINT,TOT,PC_PA,M,2021-09,8.05,
COL,LTINT,TOT,PC_PA,M,2021-10,8.4,
COL,LTINT,TOT,PC_PA,M,2021-11,8.8,
COL,LTINT,TOT,PC_PA,M,2021-12,8.46,
COL,LTINT,TOT,PC_PA,M,2022-01,9.26,
COL,LTINT,TOT,PC_PA,M,2022-02,9.37,
COL,LTINT,TOT,PC_PA,M,2022-03,9.97,
COL,LTINT,TOT,PC_PA,M,2022-04,10.54,
COL,LTINT,TOT,PC_PA,M,2022-05,10.78,
COL,LTINT,TOT,PC_PA,M,2022-06,11.61,
COL,LTINT,TOT,PC_PA,M,2022-07,12.62,
COL,LTINT,TOT,PC_PA,M,2022-08,12.21,
COL,LTINT,TOT,PC_PA,M,2022-09,12.92,
LTU,LTINT,TOT,PC_PA,M,2007-01,4.275,
LTU,LTINT,TOT,PC_PA,M,2007-02,4.275,
LTU,LTINT,TOT,PC_PA,M,2007-03,4.243,
LTU,LTINT,TOT,PC_PA,M,2007-04,4.18,
LTU,LTINT,TOT,PC_PA,M,2007-05,4.364,
LTU,LTINT,TOT,PC_PA,M,2007-06,4.566,
LTU,LTINT,TOT,PC_PA,M,2007-07,4.892,
LTU,LTINT,TOT,PC_PA,M,2007-08,4.801,
LTU,LTINT,TOT,PC_PA,M,2007-09,4.718,
LTU,LTINT,TOT,PC_PA,M,2007-10,4.718,
LTU,LTINT,TOT,PC_PA,M,2007-11,4.567,
LTU,LTINT,TOT,PC_PA,M,2007-12,4.938,
LTU,LTINT,TOT,PC_PA,M,2008-01,4.733,
LTU,LTINT,TOT,PC_PA,M,2008-02,4.511,
LTU,LTINT,TOT,PC_PA,M,2008-03,4.359,
LTU,LTINT,TOT,PC_PA,M,2008-04,4.587,
LTU,LTINT,TOT,PC_PA,M,2008-05,4.796,
LTU,LTINT,TOT,PC_PA,M,2008-06,5.332,
LTU,LTINT,TOT,PC_PA,M,2008-07,5.493,
LTU,LTINT,TOT,PC_PA,M,2008-08,5.47,
LTU,LTINT,TOT,PC_PA,M,2008-09,5.454,
LTU,LTINT,TOT,PC_PA,M,2008-10,5.4,
LTU,LTINT,TOT,PC_PA,M,2008-11,8.158,
LTU,LTINT,TOT,PC_PA,M,2008-12,9,
LTU,LTINT,TOT,PC_PA,M,2009-01,13.95,
LTU,LTINT,TOT,PC_PA,M,2009-02,14.5,
LTU,LTINT,TOT,PC_PA,M,2009-03,14.5,
LTU,LTINT,TOT,PC_PA,M,2009-04,14.5,
LTU,LTINT,TOT,PC_PA,M,2009-05,14.5,
LTU,LTINT,TOT,PC_PA,M,2009-06,14.5,
